District,Year,Season,Area,Production,Yield_MTha,Is_Interpolated,Yield_Q_Acre,W1_PRECTOTCORR,W1_T2M,W1_RH2M,W1_GWETROOT,W2_PRECTOTCORR,W2_T2M,W2_RH2M,W2_GWETROOT,W3_PRECTOTCORR,W3_T2M,W3_RH2M,W3_GWETROOT,W4_PRECTOTCORR,W4_T2M,W4_RH2M,W4_GWETROOT,W5_PRECTOTCORR,W5_T2M,W5_RH2M,W5_GWETROOT,W6_PRECTOTCORR,W6_T2M,W6_RH2M,W6_GWETROOT,W7_PRECTOTCORR,W7_T2M,W7_RH2M,W7_GWETROOT,W8_PRECTOTCORR,W8_T2M,W8_RH2M,W8_GWETROOT,W9_PRECTOTCORR,W9_T2M,W9_RH2M,W9_GWETROOT,W10_PRECTOTCORR,W10_T2M,W10_RH2M,W10_GWETROOT,W11_PRECTOTCORR,W11_T2M,W11_RH2M,W11_GWETROOT,W12_PRECTOTCORR,W12_T2M,W12_RH2M,W12_GWETROOT,Q1_Threshold,Failure_Anomaly
Gajapati,2022,Kharif,28083.54568744663,46686.14909383283,1.6624022341559803,False,6.727649672828735,27.0,28.532857142857143,79.39571428571428,0.4285714285714285,15.97,27.82857142857143,79.58285714285715,0.4414285714285714,43.74,27.95142857142857,82.44000000000001,0.45,80.95,27.41857142857143,86.15428571428572,0.5271428571428572,88.75,27.165714285714284,85.57285714285715,0.5985714285714285,27.72,27.02142857142857,88.28571428571429,0.6314285714285715,12.75,27.88714285714286,84.11571428571428,0.6014285714285714,79.5,27.082857142857144,85.44428571428571,0.6,106.52,26.762857142857143,87.11285714285714,0.6914285714285714,47.55,26.94142857142857,88.1842857142857,0.75,16.24,26.962857142857143,84.66428571428571,0.74,10.14,27.16857142857143,85.51142857142858,0.7085714285714285,4.784562871348571,0
Gajapati,2023,Kharif,35710.473099914605,33871.45218121412,0.948501916691076,False,3.838534668923821,20.9,30.502857142857145,71.70428571428572,0.3885714285714286,72.75,28.108571428571427,78.87,0.4657142857142857,20.37,29.05857142857143,77.67,0.4642857142857143,42.120000000000005,27.90857142857143,81.46714285714286,0.4914285714285714,76.98,27.51571428571429,85.42571428571429,0.5414285714285715,92.96,27.807142857142857,87.00999999999999,0.5928571428571427,87.07,27.87142857142857,87.05857142857143,0.6628571428571429,9.32,27.59,85.21285714285715,0.6814285714285714,24.99,27.38,83.74857142857142,0.6485714285714286,48.69,27.29,86.94142857142857,0.6657142857142857,41.72,27.115714285714287,85.18714285714285,0.6742857142857144,54.55,26.94142857142857,85.99857142857142,0.6642857142857144,4.784562871348571,1
Gajapati,2024,Kharif,33000.0,62000.0,1.878787878787879,False,7.603350379554346,30.39,29.99571428571429,71.67285714285715,0.3928571428571428,43.42,28.737142857142857,78.72142857142856,0.4457142857142857,47.19,28.307142857142857,81.94714285714285,0.4899999999999999,32.16,27.82,82.69571428571429,0.5028571428571429,97.26,28.04142857142857,84.53428571428572,0.5371428571428571,140.41,27.56142857142857,86.70285714285714,0.6914285714285714,23.97,27.705714285714286,87.91714285714285,0.7071428571428571,69.09,27.06571428571429,89.32000000000001,0.7285714285714285,40.89,27.47714285714286,89.27,0.7471428571428572,23.97,27.27,89.62,0.7642857142857142,87.6,26.687142857142856,89.99285714285715,0.7757142857142857,57.96,27.162857142857145,88.06000000000002,0.8200000000000001,4.784562871348571,0
Gajapati,2006,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,22.28,24.36142857142857,87.26571428571428,0.7757142857142857,46.94,22.504285714285714,87.33428571428571,0.7914285714285715,0.0,22.557142857142857,74.4542857142857,0.7514285714285714,0.1,22.695714285714285,77.51428571428572,0.7014285714285714,0.0,21.82,77.01428571428572,0.66,0.0,21.577142857142857,71.40714285714286,0.6142857142857142,0.0,19.83714285714285,66.80428571428571,0.5728571428571428,0.0,20.40857142857143,78.80285714285715,0.5371428571428571,0.0,21.04428571428572,68.95285714285714,0.5057142857142857,0.0,19.92142857142857,60.50142857142857,0.48,0.02,21.252857142857145,70.29571428571428,0.4571428571428572,0.77,22.68285714285714,69.45714285714287,0.4357142857142856,4.046944556859571,0
Gajapati,2007,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,8.37,24.64,79.0442857142857,0.7971428571428572,0.0,22.592857142857145,78.23428571428572,0.7457142857142857,0.0,21.31857142857143,80.09142857142857,0.6914285714285714,0.0,20.415714285714284,78.5457142857143,0.6414285714285715,0.0,20.795714285714286,76.39142857142858,0.6014285714285714,0.0,20.18,79.32857142857142,0.5671428571428571,0.0,20.12857142857143,77.67142857142858,0.5328571428571429,0.0,20.694285714285712,62.385714285714286,0.4971428571428571,0.0,20.41857142857143,63.65428571428571,0.47,0.0,20.04,59.01285714285715,0.4485714285714285,0.0,21.842857142857145,53.96142857142858,0.4285714285714285,0.0,21.912857142857145,66.27285714285715,0.41,4.046944556859571,0
Gajapati,2012,Rabi,67000.0,1000.0,0.0149253731343283,False,0.0604021575650682,253.48,24.722857142857144,90.58857142857144,0.79,0.0,20.617142857142856,74.22,0.8228571428571428,0.26,20.97428571428572,84.37,0.7757142857142857,0.01,22.52285714285714,78.75142857142858,0.7299999999999999,0.0,20.077142857142857,72.74571428571429,0.6857142857142857,0.14,21.844285714285714,73.80571428571429,0.6414285714285715,0.0,21.00142857142857,78.90714285714286,0.6014285714285714,0.0,18.72,66.27,0.5599999999999999,0.02,20.17714285714285,72.88714285714286,0.5271428571428572,0.44,22.14,78.25,0.4985714285714286,0.0,20.318571428571428,58.92142857142857,0.47,0.0,21.53428571428572,72.14428571428572,0.4485714285714285,4.046944556859571,1
Gajapati,2013,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,0.0,23.25714285714286,78.49142857142859,0.9214285714285716,0.0,21.83714285714285,77.85000000000001,0.8657142857142857,8.51,21.64428571428571,84.64285714285714,0.8185714285714286,27.22,22.132857142857144,83.63285714285715,0.812857142857143,0.57,22.068571428571428,82.76428571428572,0.7714285714285715,0.0,19.585714285714285,82.58857142857143,0.7257142857142858,0.0,19.24142857142857,69.91428571428571,0.6828571428571429,0.0,20.214285714285715,77.15285714285714,0.6428571428571429,0.0,19.83857142857143,74.74142857142859,0.6042857142857142,0.0,20.43142857142857,78.05571428571429,0.5671428571428571,1.4,21.268571428571427,78.88428571428572,0.5342857142857144,0.0,21.54714285714286,76.53,0.5042857142857143,4.046944556859571,0
Gajapati,2015,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,51.65,24.11142857142857,81.68285714285715,0.7271428571428571,0.45,22.965714285714284,79.01428571428572,0.6771428571428572,21.78,22.30857142857143,79.77428571428571,0.6514285714285715,0.0,22.487142857142857,77.01428571428572,0.6185714285714285,0.78,23.17714285714285,79.25999999999999,0.5828571428571429,0.0,22.004285714285714,72.97285714285714,0.5471428571428572,6.49,23.59,84.63857142857144,0.5171428571428571,12.51,22.06,79.78714285714285,0.5014285714285714,0.0,21.11142857142857,60.06285714285714,0.48,0.0,21.505714285714284,63.80142857142857,0.4571428571428572,0.0,21.754285714285714,60.21714285714285,0.4371428571428571,10.16,21.428571428571427,65.63428571428571,0.4271428571428571,4.046944556859571,0
Gajapati,2016,Rabi,570.0,1270.0,2.2280701754385963,False,9.016876468792375,39.98,23.47571428571428,85.25714285714285,0.7242857142857143,0.0,21.825714285714287,72.24428571428571,0.7014285714285714,0.0,21.514285714285712,77.45428571428572,0.6542857142857142,0.0,20.648571428571422,68.45714285714286,0.61,0.47,21.33428571428572,81.14571428571428,0.5714285714285714,0.1699999999999999,20.04,72.56285714285714,0.5328571428571429,0.0,20.40571428571429,63.42142857142857,0.5028571428571429,0.0,20.18,60.28428571428572,0.4728571428571428,0.03,21.07,74.11428571428571,0.4542857142857143,0.06,21.208571428571428,64.01428571428572,0.4342857142857143,0.0,20.77428571428572,65.98285714285714,0.4171428571428571,0.0,21.64,59.09142857142857,0.4042857142857143,4.046944556859571,0
Gajapati,2017,Rabi,880.0,1960.0,2.227272727272727,False,9.013649240278134,0.13,22.81571428571429,82.86,0.7885714285714286,10.98,22.360000000000003,82.75,0.7342857142857142,90.05,23.84857142857143,88.30428571428571,0.7971428571428572,0.0,20.58142857142857,76.08285714285715,0.7628571428571428,0.0,19.03,76.67857142857143,0.7185714285714285,5.829999999999999,20.40285714285714,81.31857142857143,0.6842857142857143,0.0,20.34857142857143,76.83142857142857,0.6471428571428571,0.0,18.962857142857143,76.33714285714287,0.6071428571428571,0.02,18.06428571428572,74.74285714285715,0.5728571428571428,0.0,17.607142857142858,64.39571428571428,0.5371428571428571,0.0,19.83,56.60428571428572,0.5057142857142857,0.0,19.49428571428572,59.94857142857143,0.4771428571428571,4.046944556859571,0
Gajapati,2018,Rabi,410.0,690.0,1.6829268292682926,False,6.810711571300253,0.28,25.00857142857143,81.0657142857143,0.7157142857142856,2.02,23.094285714285714,79.57571428571428,0.6657142857142857,0.0,23.795714285714286,75.63,0.6157142857142857,0.0,21.368571428571425,71.57428571428571,0.5700000000000001,0.0,21.48428571428571,76.44142857142857,0.5328571428571429,0.0,22.34,72.62714285714286,0.5028571428571429,69.13,20.59714285714286,81.12571428571428,0.5142857142857142,0.0,18.74285714285714,70.35714285714286,0.5457142857142857,4.62,17.970000000000002,63.40428571428571,0.5157142857142858,0.0,19.15142857142857,59.12857142857143,0.4871428571428571,0.0,19.57857142857143,67.06714285714285,0.4657142857142857,0.0,20.50857142857143,65.45142857142856,0.4457142857142857,4.046944556859571,0
Gajapati,2019,Rabi,240.0,420.0,1.75,False,7.082152974504249,0.47,24.49714285714285,81.33857142857143,0.8957142857142858,0.51,23.28857142857143,82.30142857142857,0.8385714285714286,0.0,21.972857142857144,82.94857142857143,0.7914285714285715,0.0,21.551428571428573,83.96142857142857,0.75,0.03,20.942857142857143,84.42142857142858,0.7085714285714285,0.08,20.76,81.77142857142857,0.6657142857142857,0.47,20.754285714285714,83.19142857142857,0.6285714285714287,0.18,19.447142857142858,78.57142857142857,0.5928571428571427,1.41,17.755714285714287,80.94285714285715,0.5585714285714286,4.73,19.085714285714285,81.33857142857143,0.5371428571428571,0.8200000000000001,18.77428571428572,69.68285714285715,0.5071428571428571,0.0,21.388571428571428,74.09142857142857,0.48,4.046944556859571,0
Gajapati,2020,Rabi,4150.032450896668,34010.00189109534,8.195117096914998,False,33.16518452818696,1.11,24.42714285714285,83.30571428571429,0.7514285714285714,14.65,22.56428571428572,84.22714285714287,0.7128571428571429,3.06,24.02,81.18142857142857,0.67,14.07,21.104285714285712,83.87571428571428,0.6385714285714286,0.0,20.34,78.10714285714286,0.6071428571428571,0.0,20.81714285714286,71.97285714285714,0.5642857142857143,0.0,21.25857142857143,78.07714285714285,0.5285714285714286,0.0,18.647142857142857,62.22428571428571,0.4985714285714286,0.0,19.73428571428571,66.30142857142857,0.4728571428571428,0.0,21.65428571428572,68.3,0.4528571428571428,0.0,23.32,64.86285714285715,0.4314285714285714,0.0,22.352857142857143,63.06857142857143,0.4157142857142856,4.046944556859571,0
Gajapati,2021,Rabi,4732.709991460289,37465.46110350768,7.916280771716508,False,32.036749379670205,64.36,23.798571428571428,87.10857142857142,0.83,113.15,22.962857142857143,88.84714285714287,0.8300000000000001,18.86,24.51142857142857,90.37428571428572,0.87,6.73,23.711428571428574,86.41428571428571,0.8314285714285715,39.43,20.592857142857145,86.95857142857143,0.8014285714285715,9.09,22.324285714285715,89.0,0.8057142857142858,0.0,19.095714285714287,80.75571428571428,0.7700000000000001,0.0,18.595714285714283,66.13857142857144,0.7285714285714285,1.81,20.46142857142857,85.88285714285715,0.6957142857142857,0.03,19.135714285714283,81.36428571428571,0.6571428571428573,30.53,20.40142857142857,86.09,0.6471428571428571,0.3,19.87142857142857,74.62857142857142,0.6242857142857143,4.046944556859571,0
Gajapati,2022,Rabi,4006.454312553371,35913.85090616717,8.963998614345549,False,36.27680540002245,1.0,23.735714285714288,81.06142857142858,0.7671428571428571,0.0,22.048571428571428,79.09571428571428,0.7185714285714285,0.04,20.38714285714286,78.51285714285714,0.6685714285714285,0.36,21.185714285714287,77.49571428571429,0.6242857142857143,0.0,21.764285714285712,82.69571428571429,0.5828571428571429,5.43,20.118571428571432,79.5957142857143,0.55,0.0,21.52428571428572,72.34,0.5171428571428571,0.0,20.84714285714286,69.81142857142858,0.4885714285714285,0.3,23.014285714285712,73.93857142857142,0.4642857142857143,0.98,20.142857142857142,65.49857142857142,0.4457142857142857,0.0,21.60428571428572,62.50571428571429,0.4257142857142857,0.0,22.798571428571428,72.77,0.4128571428571428,4.046944556859571,0
Gajapati,2023,Rabi,5094.526900085395,24035.547818785883,4.71791557688762,False,19.093142763608338,22.92,24.754285714285714,82.51571428571428,0.5728571428571428,0.0,22.607142857142858,73.42,0.5357142857142857,2.3600000000000003,23.1,79.23857142857142,0.4985714285714286,0.37,22.51142857142857,74.50428571428571,0.4742857142857142,26.54,23.125714285714285,79.08714285714287,0.4557142857142857,28.78,21.798571428571428,79.56428571428572,0.5085714285714286,0.0,18.882857142857144,68.38857142857144,0.4785714285714285,0.0,19.44428571428572,67.77571428571429,0.4557142857142857,0.0,20.341428571428573,71.4057142857143,0.44,0.0,20.485714285714288,70.18428571428572,0.4242857142857142,0.12,22.26,67.67999999999999,0.4114285714285714,1.75,22.15571428571429,77.1842857142857,0.4,4.046944556859571,0
Gajapati,2024,Rabi,2000.0,3000.0,1.5,False,6.070416835289357,0.3,24.78857142857143,81.81142857142856,0.6900000000000001,0.18,23.875714285714285,84.17142857142858,0.6385714285714286,0.0,21.16142857142857,78.82428571428571,0.59,0.41,20.50857142857143,80.63285714285715,0.5528571428571428,17.21,23.264285714285712,88.67428571428572,0.54,1.47,22.795714285714286,80.40428571428572,0.5157142857142858,12.42,19.39428571428571,71.89142857142858,0.4899999999999999,78.74,20.608571428571427,89.23428571428572,0.5628571428571428,0.0,20.74571428571429,76.53571428571429,0.5557142857142857,0.0,19.76,69.72571428571429,0.5214285714285715,0.0,19.73857142857143,75.7,0.4928571428571429,0.0,20.982857142857146,60.05285714285714,0.4685714285714285,4.046944556859571,0
Ganjam,2006,Kharif,274000.0,571000.0,2.083941605839416,False,8.43359613856502,23.72,29.42714285714285,79.89428571428572,0.56,40.53,28.577142857142857,84.77571428571427,0.59,172.77,28.538571428571423,85.16428571428571,0.6957142857142857,3.37,28.97714285714286,84.12142857142858,0.7228571428571428,17.3,28.372857142857143,84.11142857142856,0.6914285714285714,101.09,28.15142857142857,86.43142857142857,0.7328571428571429,110.45,27.36428571428572,87.63142857142857,0.7928571428571428,61.42,27.65857142857143,86.99714285714286,0.8514285714285714,195.13,27.75857142857143,89.14999999999999,0.8957142857142858,68.28,27.85428571428572,88.5457142857143,0.9342857142857144,158.26000000000002,27.342857142857145,88.39285714285714,0.9342857142857144,126.9,27.604285714285712,86.35428571428572,0.96,6.968300348940076,0
Ganjam,2007,Kharif,272000.0,611000.0,2.2463235294117645,False,9.09074678029852,24.450000000000003,30.085714285714285,77.27,0.4542857142857143,100.56,28.728571428571428,84.47142857142856,0.5328571428571428,53.63,28.66857142857143,84.13857142857144,0.5985714285714285,21.15,28.717142857142857,81.88857142857144,0.5957142857142858,52.54,28.73428571428571,85.47571428571428,0.59,61.41,27.685714285714287,87.03999999999999,0.6657142857142857,11.2,27.961428571428574,84.92714285714285,0.6528571428571429,248.19,27.79428571428572,87.18714285714285,0.7928571428571428,28.61,28.01571428571429,85.00285714285714,0.84,29.66,27.64,85.06285714285715,0.8157142857142857,25.9,27.914285714285715,86.24714285714286,0.8085714285714286,135.04,28.382857142857144,86.7942857142857,0.8328571428571429,6.968300348940076,0
Ganjam,2008,Kharif,276000.0,467000.0,1.6920289855072463,False,6.8475474929471725,74.08,27.715714285714284,82.93714285714286,0.6271428571428571,104.61,28.027142857142856,85.64,0.6814285714285714,33.9,28.178571428571427,86.18142857142857,0.7114285714285714,35.08,27.98,85.43285714285715,0.7114285714285714,71.21000000000001,28.03857142857143,86.22857142857143,0.7414285714285713,37.99,27.98,86.98,0.76,72.38,28.10571428571429,85.8,0.7871428571428571,87.50999999999999,28.192857142857143,87.12857142857142,0.7971428571428572,106.11,27.92,88.25857142857141,0.8685714285714285,91.41,27.78857142857143,85.28857142857143,0.8757142857142857,30.18,27.947142857142858,86.62,0.8785714285714287,39.31,27.648571428571422,86.57285714285715,0.8485714285714285,6.968300348940076,1
Ganjam,2009,Kharif,277000.0,560000.0,2.0216606498194944,False,8.181548562604187,1.52,31.28,67.86428571428571,0.4157142857142856,36.26,30.734285714285715,70.44714285714285,0.4185714285714285,67.01,29.104285714285712,82.01714285714286,0.4928571428571429,102.54,28.197142857142858,83.66857142857144,0.5457142857142857,169.42000000000002,28.17142857142857,85.78571428571429,0.71,35.44,28.592857142857145,85.06142857142858,0.7671428571428571,23.53,28.65285714285714,85.03571428571429,0.7485714285714286,30.96,28.78857142857143,82.65142857142857,0.7342857142857142,102.7,28.43142857142857,87.35714285714286,0.7857142857142857,103.27,27.56428571428572,86.86142857142856,0.8200000000000001,52.71,27.65714285714285,87.39857142857143,0.86,31.23,28.322857142857146,84.2242857142857,0.8485714285714285,6.968300348940076,0
Ganjam,2010,Kharif,272000.0,430000.0,1.5808823529411764,False,6.397743233270645,37.41,28.981428571428573,83.65428571428572,0.5742857142857142,89.44,28.49428571428572,86.75285714285714,0.6428571428571429,59.42,28.205714285714286,86.18571428571428,0.6814285714285714,35.56,28.29714285714285,86.02,0.7085714285714285,21.81,28.43285714285714,84.89142857142858,0.6814285714285714,110.63,28.414285714285715,85.85857142857142,0.6957142857142857,34.86,28.19428571428572,85.91571428571429,0.7371428571428572,180.83,27.71857142857143,84.77857142857144,0.8414285714285714,23.26,28.43,85.18714285714285,0.8357142857142856,12.75,28.414285714285715,83.69714285714285,0.8085714285714286,59.72,28.222857142857144,85.77285714285713,0.7985714285714286,48.67,28.645714285714288,84.30857142857143,0.7885714285714286,6.968300348940076,1
Ganjam,2011,Kharif,262000.0,153000.0,0.583969465648855,False,2.363292050379826,75.11,28.957142857142856,79.84,0.5485714285714286,34.73,28.96,81.55,0.5671428571428571,55.93,28.481428571428573,83.34857142857143,0.5814285714285715,119.5,28.360000000000003,83.45,0.7014285714285714,90.52,28.35,86.42428571428572,0.7299999999999999,57.760000000000005,27.735714285714288,84.00142857142858,0.7714285714285715,42.24,28.728571428571428,83.36571428571429,0.7385714285714285,79.12,28.4,87.09285714285714,0.78,43.74,27.842857142857145,88.55999999999999,0.8028571428571428,34.35,27.238571428571426,86.27857142857144,0.7971428571428572,117.56,27.857142857142858,87.1557142857143,0.8271428571428572,164.45,27.65857142857143,89.5942857142857,0.91,6.968300348940076,1
Ganjam,2012,Kharif,256000.0,458000.0,1.7890625,False,7.240236746256576,128.41,29.34857142857143,78.33285714285715,0.4471428571428571,29.83,29.06714285714286,80.07857142857142,0.5514285714285715,159.82,28.368571428571432,84.53571428571429,0.64,26.04,28.054285714285715,86.6557142857143,0.7057142857142856,97.1,28.20142857142857,87.93142857142857,0.7057142857142856,140.7,27.90714285714285,86.15142857142858,0.8385714285714286,37.52,27.325714285714287,86.17999999999999,0.8414285714285714,49.67,27.802857142857142,86.93571428571428,0.8314285714285713,48.14,27.425714285714285,88.82000000000001,0.8385714285714286,71.27,27.714285714285715,87.84714285714287,0.8614285714285714,39.9,27.662857142857145,86.10428571428572,0.8428571428571427,82.57000000000001,28.08428571428572,87.13,0.8542857142857142,6.968300348940076,0
Ganjam,2013,Kharif,251000.0,91000.0,0.3625498007968127,False,1.4672189429251832,84.81,29.56714285714286,78.16428571428571,0.5,45.57,29.44428571428572,79.79714285714284,0.5785714285714285,12.02,28.822857142857146,80.7042857142857,0.5571428571428572,50.2,28.58428571428572,81.87571428571428,0.5571428571428572,40.51,28.635714285714283,80.76571428571428,0.5628571428571428,76.71,28.15857142857143,85.56428571428572,0.6228571428571429,23.1,28.025714285714287,83.36714285714287,0.6271428571428571,34.09,28.33,83.5942857142857,0.6085714285714285,32.620000000000005,28.18142857142857,81.51857142857143,0.6085714285714285,30.47,28.18142857142857,81.95714285714287,0.6171428571428572,38.8,28.124285714285715,82.34857142857143,0.5985714285714285,26.37,28.504285714285714,81.97285714285714,0.6028571428571429,6.968300348940076,1
Ganjam,2014,Kharif,264000.0,715000.0,2.708333333333333,False,10.960474841494673,31.87,31.19428571428572,71.56142857142858,0.4885714285714285,27.33,30.45428571428572,73.57000000000001,0.5028571428571429,67.32000000000001,30.127142857142854,79.16142857142857,0.5542857142857143,104.18,29.37,82.39285714285714,0.5928571428571427,103.32,28.79,85.81142857142858,0.7071428571428571,57.88,28.08,81.10571428571428,0.7528571428571428,89.64,28.20142857142857,86.86428571428571,0.7714285714285715,68.89,28.321428571428573,83.92999999999999,0.8085714285714286,35.18,28.13714285714286,86.22857142857143,0.8057142857142858,24.24,28.214285714285715,85.54857142857144,0.7942857142857144,68.45,28.02428571428572,86.00714285714285,0.7885714285714286,212.2,27.31571428571429,88.70571428571428,0.8928571428571429,6.968300348940076,0
Ganjam,2015,Kharif,242000.0,465000.0,1.921487603305785,False,7.77615379727149,97.58,29.012857142857143,80.88142857142857,0.4842857142857143,15.43,29.025714285714287,79.93285714285715,0.5514285714285715,17.509999999999998,28.70142857142857,81.05857142857143,0.5285714285714286,38.41,28.94142857142857,81.76,0.54,56.85,28.84,83.97714285714287,0.5814285714285715,65.14999999999999,28.077142857142857,86.84714285714286,0.6142857142857142,49.33,28.232857142857146,82.58857142857143,0.6514285714285715,5.41,28.392857142857142,81.18857142857142,0.63,61.22,28.8,83.88571428571429,0.6128571428571429,48.04,28.53857142857143,83.35857142857142,0.6342857142857143,120.3,28.69142857142857,85.30714285714285,0.71,59.88,28.37142857142857,84.62,0.7385714285714285,6.968300348940076,0
Ganjam,2016,Kharif,243620.0,694660.0,2.851407930383384,False,11.539489803251252,54.68,28.891428571428573,81.26428571428572,0.5314285714285715,36.02,29.164285714285715,80.42571428571429,0.5342857142857144,61.93,28.91714285714286,85.06857142857143,0.5814285714285715,32.58,28.31,83.3,0.5957142857142858,37.23,28.822857142857146,83.27142857142857,0.5942857142857143,64.67,28.162857142857145,85.05142857142857,0.6085714285714285,99.22,28.02285714285714,84.86428571428571,0.6528571428571429,95.07,28.102857142857143,85.97571428571428,0.7757142857142857,40.120000000000005,28.412857142857145,84.94000000000001,0.7757142857142857,28.15,28.457142857142856,80.5,0.7614285714285715,29.91,28.318571428571428,84.53999999999999,0.7471428571428572,65.65,27.824285714285715,85.48,0.7585714285714287,6.968300348940076,0
Ganjam,2017,Kharif,204830.0,322600.0,1.5749646047942196,False,6.3737944346184525,61.14,29.83857142857143,77.76285714285713,0.4542857142857143,71.47,28.484285714285715,82.75571428571428,0.5471428571428572,42.05,28.845714285714287,82.61142857142856,0.5785714285714285,66.31,28.552857142857142,84.06428571428572,0.5985714285714285,172.56,27.99142857142857,86.59857142857143,0.7142857142857143,118.97,28.428571428571427,87.68857142857144,0.8457142857142858,23.38,28.514285714285712,85.22714285714287,0.8328571428571429,51.04,28.65571428571429,84.5442857142857,0.8328571428571429,29.12,28.33428571428572,84.65285714285713,0.8214285714285714,45.92,27.72142857142857,85.45285714285714,0.8271428571428572,111.6,28.185714285714287,85.03714285714285,0.8342857142857143,47.26,28.604285714285712,84.17428571428572,0.8657142857142857,6.968300348940076,1
Ganjam,2018,Kharif,249260.0,436630.0,1.7517050469389392,False,7.08905320493298,11.04,31.928571428571427,65.18428571428572,0.4514285714285714,117.97,28.75714285714286,80.38857142857144,0.5157142857142857,31.94,28.731428571428573,80.89428571428572,0.6042857142857142,24.64,28.59714285714286,82.12571428571428,0.5914285714285714,176.7,28.39,85.74857142857142,0.6942857142857142,242.5,28.49285714285714,85.38,0.8642857142857142,49.16,28.3,83.21428571428571,0.8457142857142858,136.04,28.002857142857145,83.96285714285715,0.8742857142857143,90.39,28.44,85.80142857142857,0.8928571428571429,36.91,28.58714285714285,83.4342857142857,0.8914285714285715,77.11,27.91142857142857,84.64285714285714,0.89,97.37,27.81142857142857,85.01857142857143,0.8885714285714286,6.968300348940076,0
Ganjam,2019,Kharif,281440.0,726160.0,2.5801591813530416,False,10.441761154807937,81.38,30.235714285714288,77.53285714285714,0.4842857142857142,18.13,30.06428571428572,78.60285714285715,0.5442857142857143,55.41,29.46,78.44714285714285,0.5471428571428572,33.25,29.005714285714284,81.33428571428571,0.5742857142857142,71.56,29.132857142857144,82.10714285714286,0.5871428571428571,77.11,28.80857142857143,82.97857142857143,0.6214285714285713,63.32,28.03428571428572,84.38285714285713,0.7071428571428571,191.03,28.15285714285714,85.52285714285713,0.7699999999999999,70.67999999999999,28.38,86.51714285714286,0.84,24.75,28.110000000000003,86.77857142857144,0.8342857142857143,39.36,28.235714285714288,84.03,0.8228571428571428,136.07999999999998,28.27285714285714,86.42142857142858,0.8385714285714286,6.968300348940076,0
Ganjam,2020,Kharif,243705.55165651013,491353.7124748088,2.0161777568668,False,8.159359598813436,171.56,28.96142857142857,84.23142857142857,0.6171428571428572,16.05,28.78428571428572,85.07428571428571,0.6628571428571429,34.99,28.89428571428571,83.69285714285715,0.6414285714285715,31.62,28.768571428571427,84.81428571428572,0.6385714285714286,23.34,28.52142857142857,83.43571428571428,0.6342857142857143,30.49,28.574285714285715,83.3142857142857,0.6071428571428571,20.18,29.141428571428573,81.39571428571428,0.5914285714285714,96.65,28.47571428571429,85.80999999999999,0.6557142857142857,76.84,28.672857142857143,84.55714285714286,0.6857142857142857,49.33,28.24428571428572,87.13714285714286,0.7257142857142858,71.42,27.91,86.31857142857143,0.7685714285714286,14.75,28.358571428571427,82.52714285714286,0.7528571428571428,6.968300348940076,0
Ganjam,2021,Kharif,228065.17099419952,476551.9838961107,2.0895430100908787,False,8.456264711011245,14.19,29.827142857142857,73.73428571428572,0.4914285714285714,40.96,29.11285714285714,78.30571428571429,0.5185714285714286,36.370000000000005,29.228571428571428,80.28714285714285,0.5242857142857142,43.07,28.798571428571428,82.47142857142856,0.5457142857142857,26.21,28.804285714285715,82.50428571428571,0.5614285714285715,84.41,29.02142857142857,82.44857142857143,0.6042857142857143,30.96,28.52285714285714,82.55571428571429,0.6171428571428572,15.52,29.01,82.34142857142857,0.5942857142857143,22.86,29.368571428571432,81.86,0.5771428571428572,37.42,28.31857142857143,83.80999999999999,0.5842857142857143,82.66,28.367142857142856,84.80285714285715,0.6142857142857142,66.32,28.08142857142857,84.01714285714286,0.6442857142857142,6.968300348940076,0
Ganjam,2022,Kharif,260238.6298944568,558995.8096493154,2.148012421814638,False,8.692887178529494,21.82,29.844285714285714,76.73857142857142,0.3957142857142857,12.07,29.47428571428572,74.67857142857143,0.41,59.86,29.26142857142857,79.48714285714286,0.4257142857142857,63.98,28.625714285714285,83.22,0.5128571428571428,118.26,28.72,82.95,0.5971428571428571,35.14,28.312857142857144,86.22142857142856,0.65,18.28,29.002857142857145,82.38285714285715,0.6214285714285713,107.29,28.47142857142857,82.25714285714285,0.64,104.64,28.09,85.25571428571428,0.7428571428571429,40.16,28.18285714285714,86.08,0.7771428571428572,15.51,28.15714285714285,82.96285714285715,0.7642857142857142,6.34,28.615714285714287,82.49142857142859,0.7228571428571428,6.968300348940076,0
